Sıcaklık,pH,Hg,Pb,Cd,Yağ,K.O.İ,Sülfür,TP/CR,Nitrat,Azot,Fenol,Fosfor,Y.A.M,Siyanür,Organik-Karbon,Çözünmüş-Oksijen,Florür,Tarımsal-Pestisit,Mutasyon (%)
24.087609,6.626653,0.009761,0.060839,0.004510,3.471188,114.686603,13.428799,0.586729,22.440228,4.384583,0.120714,0.008528,4.282683,0.002494,18.946864,12.048202,3.081200,0.048721,48.218153
7.875524,8.776063,0.002570,0.088576,0.004613,0.834808,145.315927,0.101228,1.118786,28.432667,9.115095,0.417865,0.064514,3.154167,0.066680,7.287387,3.115271,2.688533,0.010157,69.901586
25.633846,7.839434,0.008173,0.056619,0.002571,3.302091,169.458842,12.550198,1.803272,35.722798,2.496244,0.162682,0.011961,1.400821,0.078609,1.830168,5.818501,1.332198,0.013161,56.448241
14.936923,7.699763,0.005419,0.052146,0.006623,8.400542,22.830041,1.918269,0.483311,16.621174,7.383066,0.128674,0.070512,2.522329,0.019348,14.698401,6.679384,3.864408,0.000884,25.132059
25.527154,8.609448,0.008965,0.005733,0.000943,7.644348,85.600619,11.389877,0.823441,30.938933,0.880281,0.331665,0.050342,1.896508,0.004297,13.910099,9.508186,4.747648,0.031655,35.786669
28.663503,8.598022,0.009362,0.020213,0.002749,8.518336,84.106383,11.918220,0.992714,33.631636,4.637567,0.369475,0.001824,0.209632,0.049661,7.663741,3.679200,3.559315,0.019200,44.979074
15.956087,8.922283,0.006107,0.039545,0.001004,7.936076,3.851653,15.405731,0.213962,13.542894,2.577402,0.245744,0.087770,1.521853,0.091080,14.061350,6.106362,4.037652,0.032149,25.546888
27.546865,7.723816,0.001779,0.023611,0.005244,1.914326,25.648760,17.708945,1.719951,46.479651,3.105109,0.421559,0.044454,1.320736,0.005138,1.007496,5.524176,1.351527,0.026182,19.336517
12.585687,8.375206,0.001399,0.020654,0.009418,9.576399,74.221715,2.922355,1.180354,39.915427,0.125236,0.415595,0.066865,2.712055,0.060436,17.170139,1.323196,3.099511,0.019875,61.845506
18.498624,8.599056,0.000470,0.001185,0.007581,6.232550,105.709681,16.155132,0.931918,44.751936,2.681928,0.119437,0.040187,2.306381,0.073566,15.476307,3.507281,0.177458,0.002512,50.757431
8.540416,7.295486,0.007890,0.067814,0.004883,7.998267,13.814881,10.078892,1.356049,41.575482,4.296565,0.086800,0.073949,4.505223,0.099312,3.881527,6.488860,2.369273,0.018244,18.629657
18.078534,8.163032,0.008519,0.026932,0.005377,9.370497,39.123261,2.481936,0.309349,13.782382,5.745088,0.270384,0.031048,0.629525,0.066383,18.757409,3.701790,4.256805,0.047156,41.856090
17.955469,6.915954,0.000184,0.052132,0.002149,9.673235,155.220801,7.871256,1.568239,3.495682,9.014712,0.205143,0.001948,4.264519,0.085119,8.298836,1.136474,0.325442,0.019967,76.044676
10.037869,8.751984,0.001074,0.054692,0.001164,9.458508,155.583342,4.969308,0.974585,24.730201,7.453154,0.366086,0.035789,0.068538,0.007607,0.858560,0.045769,4.683263,0.028387,74.547782
24.404859,7.702687,0.004720,0.046427,0.003848,8.173938,174.064414,10.054549,0.376436,33.400912,2.355395,0.130412,0.079642,4.047852,0.069594,14.107152,13.066763,4.588640,0.035009,55.774089
17.431832,8.759547,0.007789,0.001668,0.006734,9.949065,106.981196,6.514472,1.746015,38.501430,4.658915,0.259858,0.063708,1.296117,0.025145,8.048446,8.008181,3.952083,0.042113,37.490707
12.246209,8.011672,0.007516,0.057716,0.006843,2.269618,108.736358,3.941209,0.909277,22.868734,8.392947,0.131385,0.020533,4.567671,0.075258,1.224788,0.416785,1.407051,0.019452,60.558120
10.894186,8.209387,0.005552,0.080900,0.006004,0.886636,162.900571,15.290671,1.136987,1.362407,0.312334,0.234801,0.072481,4.927498,0.067647,16.689095,3.980278,4.551999,0.029827,75.467901
19.863173,8.620590,0.001335,0.087955,0.003354,0.869596,7.189257,7.327121,0.340132,14.529738,9.204697,0.485256,0.024610,3.282591,0.078686,12.580227,6.426391,4.383113,0.043652,33.030466
24.198866,7.813468,0.001766,0.005060,0.001337,8.545757,74.432267,19.912335,0.562625,30.169285,7.637141,0.167669,0.072653,3.929234,0.015839,6.267972,10.378917,2.139419,0.013439,22.445159
17.175665,8.602103,0.006061,0.054365,0.003248,0.030854,174.246675,6.066202,0.912316,16.997810,1.589414,0.350260,0.081518,2.481394,0.069326,2.384313,11.126248,3.425487,0.012119,52.093370
9.358915,8.055867,0.005525,0.026738,0.009711,9.789515,22.176483,10.517242,0.158425,37.631170,4.401576,0.355361,0.086571,2.873470,0.076923,15.787670,2.863641,2.911498,0.043980,41.511345
18.009311,7.208382,0.003023,0.085800,0.008871,5.799267,8.031958,14.640789,0.164631,12.883694,6.684025,0.474219,0.074689,4.879429,0.001922,19.964495,2.688853,4.880522,0.038034,49.797172
19.994435,8.353402,0.005686,0.004795,0.007362,5.391385,38.908992,9.743160,1.227813,35.119571,2.349053,0.372272,0.074575,2.699622,0.060366,17.075039,7.730956,4.771061,0.020845,28.023065
29.610266,7.089077,0.007292,0.011499,0.002733,7.595602,114.411874,12.011037,1.868911,37.136441,8.559314,0.159303,0.061455,2.483171,0.083448,12.559786,13.254431,3.787624,0.012631,40.129249
7.302124,7.881737,0.002745,0.082089,0.008709,6.743988,109.482982,15.820967,1.250668,39.430584,0.277215,0.308173,0.073683,1.527828,0.089635,7.318528,13.405568,2.408948,0.008086,38.857626
26.917417,7.324041,0.000369,0.029317,0.009354,0.658283,35.784785,2.522600,1.567622,23.156480,2.610837,0.417195,0.053165,3.233829,0.057711,17.453175,11.794172,4.566933,0.039510,26.060730
23.356775,7.873437,0.007366,0.090659,0.007115,6.584275,94.142641,0.501349,1.823500,41.439737,0.221019,0.336558,0.001058,0.138325,0.018516,3.456813,6.335835,0.899640,0.014518,41.225282
17.270336,8.568860,0.003167,0.095106,0.003074,5.583676,166.305807,17.410673,0.415404,29.213047,7.117788,0.453256,0.098909,3.615651,0.099786,1.244024,7.152168,0.648436,0.042356,55.211791
11.683672,7.821832,0.004202,0.079729,0.001259,6.200936,153.189046,12.404443,0.459035,33.335482,1.248520,0.089350,0.089793,3.962380,0.077732,16.289925,13.391549,2.374210,0.008822,53.268005
19.338898,7.191882,0.006807,0.003321,0.000506,2.875102,197.498207,1.806721,0.219592,48.671153,4.933927,0.201503,0.018482,3.318895,0.016713,5.309864,7.574993,2.022472,0.015926,59.287820
29.192038,7.337868,0.009072,0.032250,0.000823,7.663976,193.057555,16.448710,1.040546,17.292085,0.780367,0.452449,0.038643,2.488489,0.045214,16.941619,2.181109,1.137261,0.025988,92.029204
16.107278,6.575213,0.000375,0.096894,0.007150,8.967445,14.288339,4.545115,1.830080,19.892693,3.042262,0.226115,0.084498,3.916866,0.026926,1.386973,4.981223,0.517791,0.036531,21.373241
11.792218,8.141467,0.009628,0.059559,0.008120,1.288093,56.148065,6.905557,1.517545,24.697885,1.931947,0.481109,0.062667,0.739134,0.057722,13.870293,10.284051,3.908457,0.043360,36.912335
29.803428,7.853587,0.003975,0.066681,0.006330,0.484166,184.298638,1.369739,1.783322,47.263783,7.148418,0.073984,0.071857,1.343719,0.001170,12.535890,10.297259,3.652047,0.040080,62.218406
25.403747,6.979614,0.002797,0.012885,0.004855,2.679338,169.387833,19.023268,1.991156,31.532213,8.755944,0.001646,0.031744,3.940638,0.057317,10.139116,7.233708,3.605943,0.014980,57.825478
20.535331,8.417248,0.003730,0.018756,0.003210,5.207501,56.390461,11.285132,1.544177,29.539505,5.967491,0.121242,0.074709,0.344519,0.006291,15.824606,8.851312,2.280696,0.018358,31.976966
10.196009,8.618303,0.002966,0.060422,0.007083,5.107229,99.861328,1.969986,0.969872,17.123642,6.633085,0.059840,0.008160,0.636964,0.081824,10.780336,13.918386,3.293526,0.049005,35.926976
8.844799,8.336448,0.008859,0.086697,0.003935,0.846895,156.221469,10.552074,0.382494,2.768635,8.049846,0.013529,0.011648,1.941969,0.002048,6.174569,11.560129,0.427133,0.027925,49.402416
20.570295,7.231897,0.002583,0.013622,0.004573,0.648772,164.776851,5.551306,0.975178,3.610795,2.224685,0.245053,0.034624,0.308878,0.080195,17.388490,7.513102,0.127593,0.030865,57.708819
11.596370,7.679543,0.003662,0.057952,0.004003,6.742409,107.811557,5.339873,0.847578,22.830035,8.674653,0.192257,0.059471,1.867822,0.090286,10.405696,0.156635,2.196349,0.028781,72.959050
9.688895,8.624740,0.002882,0.081027,0.008558,9.696405,118.350757,14.145558,0.785229,0.311469,1.463805,0.195079,0.052591,1.529941,0.006094,0.366361,10.771012,0.717003,0.028337,32.840116
25.747070,7.961092,0.009167,0.065369,0.004489,5.319001,44.500658,19.982242,0.310878,22.537326,3.396615,0.130460,0.054894,4.123138,0.022931,6.202124,13.677108,0.533349,0.005428,19.610569
12.260241,8.385180,0.008832,0.001792,0.006312,7.010923,186.496414,0.918880,0.319072,15.965929,1.543175,0.412942,0.040454,3.053441,0.082858,1.511501,5.024692,1.363498,0.002894,57.846413
14.303072,8.729769,0.003212,0.083135,0.005596,8.636087,13.579781,19.680911,1.073988,27.768466,1.896980,0.021301,0.030222,3.996433,0.042946,12.824878,13.141739,4.218507,0.033051,16.498407
10.302492,8.626964,0.009766,0.059353,0.000611,7.027171,197.640537,1.901551,1.436610,29.103882,6.525624,0.364587,0.013399,0.738436,0.053757,15.801982,8.780120,2.292175,0.034133,69.101940
18.441729,6.976799,0.000597,0.033483,0.007327,1.595139,94.256028,0.711144,1.202396,39.610279,5.715926,0.280798,0.067359,1.520325,0.085212,12.135922,12.210130,3.085689,0.000840,34.433836
7.018695,6.871459,0.007165,0.003545,0.005199,0.360334,158.989678,19.024128,1.329808,47.624887,3.729931,0.236617,0.018313,1.688473,0.098909,8.878461,13.509512,1.966032,0.034004,42.402447
8.896372,8.743601,0.005604,0.022957,0.001827,7.221489,48.200405,0.873812,0.315781,46.176778,1.577939,0.060809,0.069293,3.412511,0.088380,16.588955,9.154217,4.024637,0.013779,28.660986
21.793010,7.973705,0.005961,0.037801,0.001009,4.699352,15.620559,2.357199,0.168152,35.231535,5.087888,0.275232,0.023814,4.764952,0.073136,2.821584,11.600913,1.725792,0.026826,11.778057
20.324125,8.890068,0.004225,0.015928,0.004065,9.076250,46.567543,19.654416,1.367834,25.527002,4.200141,0.495907,0.021267,2.843084,0.018369,0.543993,6.897350,4.818667,0.012441,20.958534
23.884085,8.694885,0.009626,0.067757,0.001280,0.768344,130.424024,4.367880,1.388450,43.781567,8.512302,0.476623,0.018325,2.972419,0.050059,0.458728,5.765122,3.581212,0.033449,50.616967
16.206480,8.522082,0.009601,0.030733,0.001570,4.463630,182.025169,4.974611,1.457517,6.461924,1.245698,0.119908,0.043545,2.602313,0.087064,18.225865,3.835819,4.179670,0.037469,75.762825
6.568096,6.669449,0.000656,0.037037,0.009709,6.256689,80.600359,9.717040,1.023431,29.037180,0.958216,0.091390,0.037910,4.920377,0.014021,3.640623,0.797784,4.140333,0.005701,51.697871
16.022188,8.951956,0.002725,0.088420,0.007811,1.601206,71.925143,2.819734,0.998626,6.092316,4.007664,0.261380,0.018402,2.719776,0.071068,7.649752,6.391375,3.526596,0.045252,40.325444
10.029222,6.705656,0.003512,0.021018,0.000174,0.592175,28.461598,1.909590,0.747097,32.011446,3.355150,0.043978,0.032988,4.385601,0.097655,9.625206,1.593087,1.713274,0.019685,39.463673
21.576660,6.951605,0.007798,0.069743,0.009751,2.718610,120.449655,11.163386,1.172762,30.687893,7.356308,0.482803,0.065312,2.060004,0.060248,4.393658,0.337533,4.085252,0.041658,76.240393
13.367157,7.786735,0.006551,0.079908,0.008807,5.926557,6.305310,15.653031,0.734519,47.130056,2.877411,0.253879,0.015080,2.547984,0.060261,4.032510,5.841551,3.666656,0.048879,19.853247
25.748910,8.925203,0.002403,0.084670,0.005502,4.235362,62.692465,16.216380,1.854344,7.558860,8.076810,0.385878,0.023672,4.031690,0.054544,7.354174,9.649865,2.338027,0.043263,35.032994
23.888423,6.504587,0.005987,0.004482,0.007898,9.898090,14.293877,12.902016,1.010169,19.046592,5.769806,0.424417,0.085436,1.042598,0.011312,3.107035,4.311307,4.570640,0.017874,21.135836
14.183934,8.547288,0.002183,0.021287,0.007525,2.696249,72.778011,4.483529,1.244269,21.253847,4.657770,0.458153,0.097296,4.272694,0.034080,14.942377,2.262915,2.497765,0.011026,56.514803
22.208749,7.264076,0.008332,0.018370,0.006466,3.067429,173.019722,1.131531,1.342665,10.974072,6.675875,0.371559,0.001635,0.086980,0.047601,11.223857,3.214193,1.215725,0.023718,71.685983
25.276225,7.187417,0.003519,0.051904,0.000911,7.958411,133.215588,17.322250,0.766948,28.977978,8.809981,0.142345,0.039734,4.530979,0.073905,15.555915,4.129494,4.335665,0.001863,62.570512
28.420413,8.353188,0.008076,0.003720,0.000287,5.375831,165.695705,1.582275,0.816837,44.588504,2.484007,0.245889,0.023045,2.279146,0.031811,16.177866,5.320011,4.073231,0.026435,63.552901
18.297764,7.302677,0.009441,0.022282,0.007418,4.727442,53.682124,11.167232,1.023723,7.683950,2.711720,0.167611,0.032529,4.693702,0.025360,1.507013,10.575536,1.137152,0.031611,14.060016
25.628445,8.687312,0.009073,0.029468,0.000106,6.404721,69.930013,2.192618,1.442446,17.053006,6.815931,0.448453,0.052062,3.766562,0.044640,1.033086,4.619060,1.615809,0.040439,35.394761
10.816380,8.900554,0.009821,0.084979,0.008367,5.737302,107.397292,12.062807,1.340678,37.518260,7.549126,0.064005,0.052144,3.762848,0.086055,11.158531,4.531938,4.236782,0.043866,52.540573
29.392449,7.773274,0.007151,0.065866,0.002898,4.958339,131.414198,3.120340,0.641588,30.851976,5.269402,0.192212,0.068590,4.603307,0.072287,8.848201,11.347499,2.266363,0.012168,48.296348
28.616179,7.183457,0.003844,0.050187,0.007861,3.627487,98.331657,12.251810,0.640924,18.140682,3.289085,0.188252,0.089266,0.678895,0.084036,8.969637,6.078188,4.659693,0.042650,44.133644
19.526176,6.654178,0.007649,0.093734,0.009719,9.776634,36.077106,9.278292,0.416416,38.083015,9.313964,0.015846,0.052185,4.256258,0.088920,13.343811,10.090221,3.393514,0.043343,31.038108
16.254935,8.262820,0.008495,0.006428,0.006475,1.801612,160.814978,11.890850,1.573379,15.156116,7.868910,0.162088,0.062066,0.209327,0.069480,7.671395,11.805582,0.151270,0.047213,45.538060
23.565219,7.978415,0.002768,0.047171,0.001298,6.255149,118.533440,14.496873,0.335590,4.148613,1.129885,0.177549,0.034467,4.842532,0.034385,8.972451,1.944822,4.164046,0.029294,63.253251
6.278748,7.171487,0.003965,0.006830,0.006799,7.072447,28.466304,8.100096,1.614556,12.749783,9.134217,0.320164,0.055948,1.622748,0.068745,9.843602,0.911063,3.819965,0.035821,44.087833
13.902782,8.474721,0.007348,0.080584,0.001416,7.134179,53.751208,5.602095,1.110954,39.795377,1.612235,0.025171,0.096116,0.292505,0.074863,12.884479,9.404293,4.920673,0.048387,30.885187
8.380935,7.978924,0.008069,0.017254,0.000988,9.216968,123.615492,2.107467,0.897023,39.095233,6.899255,0.388954,0.062246,1.951715,0.037179,18.272351,9.283424,2.418897,0.043377,50.389053
27.258643,6.597918,0.006888,0.008348,0.007460,2.919816,96.725448,19.153257,1.867100,32.727932,1.991056,0.132535,0.072162,0.045715,0.010185,2.502770,5.662291,1.907671,0.035039,34.278938
23.090937,7.292567,0.009148,0.004869,0.007080,6.727487,24.075416,11.619385,1.618127,46.663439,5.717021,0.464471,0.030082,4.699318,0.026736,8.196114,4.523257,0.843522,0.024224,28.778987
22.925033,7.951910,0.009359,0.083118,0.004998,5.009022,127.617334,17.039707,0.236582,44.594131,4.998698,0.403041,0.055076,4.012183,0.012503,10.474210,7.894936,0.197633,0.042858,57.582081
28.447187,8.560337,0.001615,0.028467,0.005422,1.258166,84.715471,3.171800,0.492239,25.553058,5.168182,0.239911,0.072775,0.259755,0.076608,1.155976,13.825961,3.056827,0.036534,22.775783
27.115277,7.351379,0.006914,0.081937,0.003629,8.138111,62.398167,9.067662,0.760300,5.339200,9.630351,0.033259,0.032868,4.252521,0.013649,1.086567,8.035262,1.941973,0.006339,24.668499
7.032267,8.653811,0.006558,0.014479,0.002161,1.387399,77.855450,19.467662,1.303598,6.574197,0.744595,0.389442,0.004430,0.359420,0.009808,4.040650,8.123375,1.771585,0.046280,25.035143
16.305997,7.309933,0.004536,0.039980,0.008656,0.168028,188.818045,16.316967,0.808216,41.764222,8.534379,0.158932,0.060926,1.291412,0.075155,4.495392,2.927648,0.946436,0.012103,70.487230
19.295441,6.698769,0.006761,0.084932,0.004312,9.374237,7.055554,17.378092,0.697777,16.110104,3.906724,0.411244,0.098034,2.710817,0.038225,4.271317,12.802032,3.469019,0.008167,16.682885
20.985097,7.309158,0.005126,0.012513,0.006288,5.836465,196.833847,0.295218,1.696504,19.043396,4.117087,0.168832,0.033821,1.152657,0.080180,6.357132,10.309465,2.719868,0.009704,53.772162
10.070406,8.432055,0.006399,0.017309,0.004113,1.723349,184.021250,10.811644,0.776958,7.323898,9.079959,0.110031,0.022864,1.623436,0.080521,16.531676,2.866865,3.388620,0.001708,75.802311
29.468675,8.173231,0.004307,0.077075,0.001569,5.878388,11.614465,1.037360,0.778241,20.312989,9.454656,0.142976,0.028671,4.715856,0.062949,4.146282,1.468635,4.708299,0.013829,40.662862
18.833547,7.518597,0.003222,0.062566,0.009284,8.266723,196.729413,19.615506,0.598533,21.682417,4.810505,0.270977,0.015767,4.674390,0.033984,0.370789,8.994187,3.134859,0.023259,52.222282
17.841605,7.630889,0.000223,0.057171,0.001777,8.681691,145.710334,16.994553,1.572238,42.448654,8.951311,0.017762,0.073961,0.310182,0.029645,15.757140,12.447506,4.213455,0.015932,48.999005
8.156691,7.016051,0.004618,0.022569,0.009364,8.156265,69.967229,13.633540,0.185409,36.435700,3.042003,0.277545,0.080792,1.514480,0.019675,7.572621,7.431552,3.241286,0.005001,31.223548
18.725350,8.711290,0.002015,0.032215,0.002765,7.237731,189.016634,12.110110,1.994676,43.443717,2.791792,0.405335,0.067599,4.986781,0.059208,16.567771,12.898975,3.740514,0.006730,63.698750
9.401958,6.588660,0.008698,0.010328,0.003756,4.107974,163.830642,2.122616,1.313567,24.907766,1.749451,0.217882,0.048937,2.744813,0.084513,5.836932,12.905784,2.408294,0.031593,41.713262
24.976936,6.608153,0.001964,0.014809,0.006996,1.545280,8.534979,13.554396,1.658627,45.008989,5.852236,0.171221,0.050647,0.904776,0.097554,4.910293,13.190828,4.597217,0.025467,7.887474
28.234656,7.925802,0.000130,0.080627,0.002617,2.154477,70.493974,3.384533,1.439230,17.652629,6.991360,0.471122,0.049726,1.357600,0.018497,18.333696,3.571990,0.598549,0.047846,59.027221
11.786613,8.915357,0.003943,0.045515,0.006774,7.337205,147.215613,10.215326,1.582869,23.996265,5.418401,0.227430,0.098617,2.144937,0.081820,9.141470,2.634339,1.218080,0.043294,65.247769
12.617557,8.119743,0.000226,0.010064,0.006889,7.042811,8.486937,2.643474,1.843641,47.316348,5.170584,0.243603,0.068748,0.871144,0.054986,18.293570,2.701864,1.905327,0.000397,32.884796
23.350460,8.525223,0.001289,0.036463,0.001639,5.609467,85.684298,11.398112,1.788543,9.639125,3.434400,0.177292,0.034240,2.116433,0.066470,16.199542,6.156572,1.058113,0.048477,43.085949
8.620934,8.750357,0.008823,0.082876,0.005806,3.993098,112.238499,17.817757,1.422678,16.618065,6.175343,0.332038,0.037004,1.187898,0.034433,3.815443,11.059197,3.221555,0.036345,40.786702
22.017307,7.629358,0.003792,0.014177,0.003871,3.582275,140.448067,6.373191,1.053926,26.649112,4.698419,0.071152,0.015117,1.931482,0.085344,0.969894,8.311689,4.138159,0.012515,34.212980
11.156286,6.554122,0.007914,0.013157,0.001958,5.276204,26.458926,9.365341,1.163326,18.094454,8.677701,0.332433,0.025109,1.241729,0.046215,9.267847,9.800701,1.152734,0.007431,17.599095
20.129900,8.198603,0.009891,0.065730,0.005856,2.107590,65.767133,9.719011,0.253343,43.908463,9.921979,0.301720,0.040660,1.695292,0.035577,15.981672,6.237460,1.911839,0.032186,46.127471
14.681274,7.680386,0.003655,0.025964,0.001946,6.605948,157.495961,2.459031,0.399918,18.351901,0.376603,0.499442,0.016406,2.525075,0.070250,7.992076,7.695680,2.228837,0.007324,55.545958
29.302158,8.786290,0.005495,0.009775,0.004500,9.068433,12.404849,12.005033,0.755160,16.679149,8.194992,0.368555,0.064786,0.799483,0.030957,19.320782,9.334924,2.092489,0.039289,22.069496
12.904685,7.841039,0.009586,0.005388,0.004107,8.223754,43.796002,14.971047,0.837004,30.598988,9.957240,0.325650,0.053734,2.396278,0.086892,16.035520,11.198835,3.453767,0.032426,24.077383
10.127626,7.005948,0.008981,0.072571,0.004586,3.368421,10.114278,4.372082,0.242130,48.587672,6.072878,0.495677,0.077303,0.011722,0.086561,16.985642,9.097427,3.879783,0.014400,30.059900
15.537163,8.635839,0.000606,0.034201,0.002973,4.254405,189.753239,5.395652,0.870404,8.459510,6.749993,0.253074,0.042804,4.210326,0.043085,18.541201,11.136036,0.731582,0.041123,62.731050
